,CONTROL,ADM_RATE,SATVR25,SATVR75,SATMT25,SATMT75,SATWR25,SATWR75,NPT4_PUB,NPT4_PRIV,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP16,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,UGDS_WHITENH,UGDS_API,UGDS_API,OPEID,INSTNM,CITY,STABBR,INSTURL,HIGHDEG,LATITUDE,LONGITUDE
42,1,,,,,,,,4998.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0432,0.0,0.0,0.1528,0.0,0.0,0.0,0.0,0.3389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1163,0.0,0.0,0.2292,0.1196,0.0,1218.0,0.5452,0.4187,0.0074,0.0057,0.0131,0.0,0.0016,0.0008,0.0074,,,,103400,Alabama Southern Community College,Monroeville,AL,www.ascc.edu,2,31.4889,-87.3264
43,3,,,,,,,,,20904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2143,0.0,102.0,0.6667,0.2745,0.0294,0.0098,0.0,0.0,0.0,0.0,0.0196,,,,2296000,Prince Institute-Southeast,Montgomery,AL,princeinstitute.edu,2,32.3831,-86.1622
44,1,,,,,,,,4912.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0741,0.0952,0.0,0.0,0.0,0.0,0.0423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0423,0.1693,0.0952,0.1005,0.0,0.3175,0.0635,0.0,414.0,0.471,0.4928,0.0121,0.0024,0.0145,0.0048,0.0024,0.0,0.0,,,,569200,Reid State Technical College,Evergreen,AL,www.rstc.edu,2,31.4607,-86.9645
45,1,,,,,,,,5145.0,,0.0,0.0,0.0,0.0,0.0,0.0103,0.0258,0.0336,0.0,0.0,0.0801,0.0,0.0543,0.0,0.0,0.1809,0.0,0.0,0.0,0.0,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0155,0.0155,0.0646,0.1938,0.0,0.2403,0.0233,0.0,3363.0,0.2551,0.672,0.0152,0.0149,0.0077,0.0015,0.0095,0.0214,0.0027,,,,103000,Bishop State Community College,Mobile,AL,www.bishop.edu,2,30.694,-88.057
46,2,0.7697,500.0,630.0,510.0,610.0,500.0,610.0,,24093.0,0.0,0.0,0.0,0.0044,0.0888,0.0,0.0074,0.0,0.0784,0.0,0.0,0.0163,0.0533,0.0089,0.0325,0.003,0.0,0.0488,0.0074,0.0,0.0015,0.0518,0.0311,0.0059,0.0044,0.0,0.0385,0.0,0.0192,0.0769,0.0,0.0,0.0,0.0,0.074,0.1524,0.1612,0.034,2995.0,0.8114,0.0664,0.0664,0.008,0.003,0.0007,0.01,0.0304,0.0037,,,,103600,Samford University,Birmingham,AL,www.samford.edu,4,33.4646,-86.7909
47,2,,,,,,,,,8427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2308,0.0,0.0,0.0,0.0,0.0,0.0,0.5769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1923,0.0,447.0,0.0336,0.9664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,4067300,Selma University,Selma,AL,selmauniversity.org,4,32.4204,-87.0338
48,1,,,,,,,,8587.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0578,0.0,0.0,0.0478,0.0,0.006,0.0,0.0,0.2291,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0618,0.0817,0.0418,0.0,0.01,0.3327,0.1255,0.0,4859.0,0.5526,0.347,0.0047,0.0111,0.0033,0.0004,0.0132,0.0012,0.0665,,,,569100,Shelton State Community College,Tuscaloosa,AL,www.sheltonstate.edu,2,33.1205,-87.5615
49,1,,,,,,,,3884.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0465,0.0148,0.0,0.0,0.0127,0.0,0.0211,0.0,0.0,0.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1438,0.0951,0.0,2161.0,0.8242,0.0551,0.0689,0.0079,0.0222,0.0005,0.0,0.0014,0.0199,,,,103800,Snead State Community College,Boaz,AL,www.snead.edu,2,34.2007,-86.1695
50,1,0.8604,440.0,550.0,435.0,565.0,420.0,520.0,13027.0,,0.0,0.0,0.0,0.0,0.0464,0.0,0.0262,0.0,0.108,0.0656,0.0,0.0066,0.0,0.0,0.0187,0.0,0.0,0.0641,0.0096,0.0,0.054,0.0106,0.003,0.0,0.0252,0.0,0.0323,0.0257,0.0182,0.0388,0.0,0.0,0.0,0.0,0.0252,0.3098,0.0989,0.0131,11048.0,0.6374,0.229,0.0246,0.0337,0.0088,0.0018,0.0226,0.0284,0.0137,,,,105700,University of South Alabama,Mobile,AL,www.southalabama.edu,4,30.6951,-88.1819
51,2,0.4627,480.0,600.0,480.0,600.0,480.0,610.0,,18555.0,0.0,0.0,0.0,0.0,0.066,0.0,0.0,0.0,0.1226,0.0047,0.0,0.0094,0.0,0.0,0.0425,0.0566,0.0,0.0755,0.0283,0.0,0.0142,0.0,0.0236,0.0,0.0142,0.0,0.0991,0.0,0.0,0.0566,0.0,0.0,0.0,0.0,0.0377,0.0849,0.2264,0.0377,1269.0,0.6643,0.1608,0.0875,0.0071,0.0063,0.0,0.0236,0.0134,0.037,,,,104100,Spring Hill College,Mobile,AL,www.shc.edu,4,30.6948,-88.1382
52,2,0.9615,,,,,,,,12954.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.625,0.2938,0.0313,0.0,0.0063,0.0,0.0063,0.0063,0.0313,,,,2270400,Southeastern Bible College,Birmingham,AL,www.sebc.edu,3,33.3789,-86.749
53,2,0.43,350.0,450.0,383.0,438.0,,,,17473.0,0.0,0.0,0.0,0.0,0.0073,0.0,0.0,0.0,0.0146,0.0,0.0,0.0,0.0,0.0,0.0365,0.0511,0.0,0.2263,0.0219,0.0,0.0,0.1533,0.0073,0.0,0.0,0.0,0.0803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0438,0.0146,0.2336,0.1095,863.0,0.0626,0.9224,0.0104,0.0023,0.0,0.0,0.0,0.0,0.0023,,,,104400,Stillman College,Tuscaloosa,AL,www.stillman.edu,3,33.1992,-87.5852
54,2,,,,,,,,,9062.0,0.0,0.0,0.0,0.0,0.0513,0.0,0.0256,0.0,0.0128,0.0,0.0,0.0,0.0,0.0,0.0897,0.0,0.0,0.0897,0.0,0.0,0.0,0.0,0.0,0.0,0.0128,0.0,0.0641,0.0,0.1667,0.0641,0.0,0.0,0.0,0.0,0.0385,0.0,0.359,0.0256,894.0,0.0391,0.8949,0.0257,0.0045,0.0,0.0056,0.0034,0.0,0.0268,,,,104600,Talladega College,Talladega,AL,www.talladega.edu,3,33.4343,-86.1137
55,1,,,,,,,,6067.0,,0.0,0.0,0.0,0.0,0.0,0.0288,0.042,0.0642,0.0,0.0,0.0531,0.0,0.0509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0199,0.0929,0.031,0.1704,0.0,0.427,0.0199,0.0,1262.0,0.4263,0.5523,0.0048,0.0095,0.0008,0.0,0.0024,0.0,0.004,,,,573400,H Councill Trenholm State Technical College,Montgomery,AL,www.trenholmstate.edu,2,32.3501,-86.3431
56,1,0.6821,,,,,,,11168.0,,0.0,0.0015,0.0,0.0,0.0253,0.0,0.0413,0.0,0.0633,0.0,0.003,0.0021,0.0,0.0,0.0103,0.1137,0.0,0.0193,0.0087,0.0,0.0,0.0247,0.0,0.0,0.0048,0.0,0.152,0.1451,0.0344,0.0664,0.0,0.0,0.0,0.0,0.0115,0.0606,0.197,0.0148,16208.0,0.4908,0.3672,0.0297,0.0083,0.0081,0.001,0.0201,0.0239,0.051,,,,104700,Troy University,Troy,AL,www.troy.edu,4,31.8001,-85.9502
57,2,0.3511,400.0,510.0,400.0,520.0,,,,28909.0,0.1279,0.0291,0.0378,0.0,0.0,0.0,0.0174,0.0,0.0087,0.1512,0.0,0.0,0.0058,0.0,0.032,0.0,0.0,0.0698,0.0145,0.0,0.0,0.0,0.0,0.0,0.0087,0.0,0.1163,0.0,0.0087,0.064,0.0,0.0,0.0,0.0,0.0,0.0581,0.2384,0.0116,2584.0,0.0019,0.7752,0.0019,0.0008,0.0004,0.0,0.0,0.0031,0.2167,,,,105000,Tuskegee University,Tuskegee,AL,www.tuskegee.edu,4,32.431,-85.7103
58,2,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.2125,0.1125,0.0875,0.025,0.0,0.0,0.0125,0.0,0.55,,,,2170600,United States Sports Academy,Daphne,AL,www.ussa.edu,4,30.6393,-87.9116
59,1,,,,,,,,8303.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0138,0.0304,0.0,0.0,0.0512,0.0,0.0111,0.0,0.0,0.2282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028,0.0,0.0,0.0,0.0,0.0263,0.0277,0.0484,0.1355,0.0,0.3638,0.0609,0.0,3212.0,0.8032,0.1541,0.014,0.0044,0.0025,0.0,0.0075,0.0,0.0143,,,,573300,Bevill State Community College,Jasper,AL,www.bscc.edu,2,33.8358,-87.265
60,1,,,,,,,,8160.0,,0.0,0.0033,0.0,0.0,0.0081,0.0,0.0281,0.0157,0.0196,0.0396,0.0548,0.0124,0.0124,0.0043,0.0191,0.1364,0.0,0.0181,0.0062,0.0,0.02,0.0134,0.0048,0.0,0.0072,0.0091,0.041,0.0277,0.0105,0.0267,0.0,0.0157,0.0043,0.0267,0.0191,0.226,0.1559,0.0138,13116.0,0.5759,0.0361,0.0735,0.0722,0.0681,0.0085,0.0982,0.0184,0.0491,,,,1146200,University of Alaska Anchorage,Anchorage,AK,www.uaa.alaska.edu,4,61.1896,-149.8261
61,2,,,,,,,,,9592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.8846,0.0,0.0385,0.0,0.0385,0.0,0.0385,0.0,0.0,,,,884300,Alaska Bible College,Palmer,AK,www.akbible.edu/,3,62.113,-145.5262
62,1,,,,,,,,9372.0,,0.0,0.026,0.0,0.0037,0.0158,0.0,0.0037,0.0177,0.0214,0.0688,0.0456,0.0251,0.0344,0.0102,0.0205,0.067,0.0,0.0391,0.0074,0.0,0.0335,0.0,0.0056,0.0,0.026,0.0009,0.0372,0.0623,0.0335,0.0391,0.0167,0.0447,0.0158,0.0,0.0298,0.1181,0.1181,0.0121,5729.0,0.4486,0.0229,0.0504,0.0133,0.1403,0.0023,0.0424,0.0119,0.2679,,,,106300,University of Alaska Fairbanks,Fairbanks,AK,www.uaf.edu,4,64.8571,-147.8248
63,1,,,,,,,,9462.0,,0.0,0.0518,0.0,0.0,0.0,0.0,0.0109,0.0,0.0327,0.0109,0.0109,0.0,0.0082,0.0,0.0191,0.1362,0.0,0.0545,0.0027,0.0,0.0518,0.0245,0.0,0.0,0.0,0.0,0.0,0.049,0.0,0.0354,0.049,0.0381,0.0136,0.0,0.0054,0.0845,0.3106,0.0,1488.0,0.4751,0.0081,0.0551,0.0276,0.1142,0.0155,0.0605,0.0067,0.2372,,,,106500,University of Alaska Southeast,Juneau,AK,www.uas.alaska.edu,4,58.3843,-134.6363
64,2,0.3745,465.0,575.0,450.0,510.0,435.0,568.0,,30891.0,0.0,0.1125,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1375,0.0,0.0,0.0125,0.1125,0.0,0.0,0.025,0.0,0.075,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2875,0.0,340.0,0.5441,0.0294,0.0353,0.0176,0.1706,0.0059,0.0971,0.0,0.1,,,,106100,Alaska Pacific University,Anchorage,AK,www.alaskapacific.edu,4,61.1912,-149.8042
65,1,0.4888,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0918,0.0601,0.0,0.0,0.0411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0348,0.1835,0.0823,0.0222,0.0,0.3608,0.1234,0.0,1347.0,0.5702,0.0171,0.0364,0.0082,0.1715,0.0052,0.0431,0.0,0.1485,,,,3160300,AVTEC-Alaska's Institute of Technology,Seward,AK,www.avtec.edu/,2,60.1107,-149.4446
66,3,,,,,,,,,17691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0828,0.0,0.0,0.0,0.0622,0.0,0.0,0.0454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0479,0.0,0.0,0.0,0.0,0.0355,0.0,0.0,0.603,0.1232,0.0,2191.0,0.429,0.0374,0.3241,0.0196,0.042,0.0602,0.0612,0.0,0.0265,,,,2576900,Charter College-Anchorage,Anchorage,AK,www.chartercollege.edu,3,61.1958,-149.8402
67,1,,,,,,,,8775.0,,0.0,0.0,0.0,0.6923,0.0,0.0,0.0,0.0,0.0769,0.0,0.0,0.0,0.0,0.0,0.0,0.2308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.3657,0.0,0.0672,0.0,0.0597,0.0,0.0075,0.0149,0.4851,,,,1146205,Prince William Sound Community College,Valdez,AK,www.pwscc.edu,2,61.1224,-146.178
68,3,,,,,,,,,14170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0528,0.0,0.7359,0.2113,0.0,335.0,0.4,0.1164,0.0806,0.1493,0.1851,0.009,0.0478,0.0,0.0119,,,,2541000,Alaska Career College,Anchorage,AK,www.alaskacareercollege.edu,2,61.1814,-149.857
69,3,,,,,,,,,20126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.2521,0.0,2761.0,0.389,0.3158,0.1268,0.0058,0.0283,0.0076,0.0391,0.0004,0.0873,,,,2295000,Everest College-Phoenix,Phoenix,AZ,www.everestcollegephoenix.edu,3,33.581,-112.1138
70,3,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.882,0.0,0.0497,0.0,254.0,0.3465,0.0827,0.1614,0.0079,0.0276,0.0118,0.0236,0.0,0.3386,,,,2160305,Collins College,Phoenix,AZ,www.collinscollege.edu,3,33.4033,-111.9865
71,3,,,,,,,,,12328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.6047,0.0698,0.1628,0.0,0.0465,0.0465,0.0233,0.0,0.0465,,,,2173204,Empire Beauty School-Paradise Valley,Phoenix,AZ,www.empire.edu,1,33.6026,-111.9764
72,3,,,,,,,,,13660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,0.2343,0.1029,0.5657,0.0114,0.0629,0.0,0.0171,0.0,0.0057,,,,966403,Empire Beauty School-Tucson,Tucson,AZ,www.empire.edu,1,32.2357,-110.9272
73,2,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,107000,Thunderbird School of Global Management,Glendale,AZ,www.thunderbird.edu,4,33.6209,-112.1809
74,2,,,,,,,,,12580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111,0.0,77.0,0.0649,0.1169,0.1948,0.0,0.5584,0.0649,0.0,0.0,0.0,,,,2199900,American Indian College of the Assemblies of God Inc,Phoenix,AZ,www.aicag.edu/,3,33.5777,-112.0922
75,3,,,,,,,,,19019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,278.0,0.5144,0.241,0.1331,0.0144,0.0072,0.0216,0.0,0.0,0.0683,,,,2317800,American Institute of Technology,Phoenix,AZ,www.ait-schools.com,1,33.4423,-112.1753
76,3,1.0,,,,,,,,20501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,676.0,0.2618,0.0784,0.5429,0.0044,0.0799,0.0059,0.0118,0.0,0.0148,,,,2100600,Carrington College-Phoenix,Phoenix,AZ,www.carrington.edu,3,33.5608,-112.1155
77,3,1.0,,,,,,,,22169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,691.0,0.4486,0.0463,0.3343,0.026,0.1172,0.0072,0.0072,0.0,0.013,,,,2100611,Carrington College-Mesa,Mesa,AZ,www.carrington.edu,2,33.393,-111.8553
78,3,1.0,,,,,,,,21229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,440.0,0.2614,0.0364,0.6136,0.0023,0.0477,0.0045,0.0136,0.0,0.0205,,,,2100607,Carrington College-Tucson,Tucson,AZ,www.carrington.edu,2,32.2709,-110.978
79,2,,,,,,,,,20877.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9494,0.0253,0.0,209.0,0.2727,0.0144,0.1053,0.0,0.6029,0.0,0.0048,0.0,0.0,,,,3120300,College America-Flagstaff,Flagstaff,AZ,www.collegeamerica.edu,3,35.2112,-111.6048
80,3,,,,,,,,,12938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.383,0.0213,0.4894,0.0213,0.0213,0.0,0.0638,0.0,0.0,,,,886400,Arizona Academy of Beauty-East,Tucson,AZ,www.arizonaacademy.com,1,32.2373,-110.8723
81,3,,,,,,,,,28404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7585,0.2415,0.0,0.0,0.0,0.0,0.0,505.0,0.3723,0.1129,0.3149,0.0079,0.1505,0.002,0.002,0.0,0.0376,,,,1084700,Arizona Automotive Institute,Glendale,AZ,www.aai.edu,1,33.5372,-112.1573
82,3,,,,,,,,,25566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0844,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,0.8245,0.0629,0.0,828.0,0.3249,0.2077,0.2512,0.0193,0.0797,0.0048,0.0145,0.0229,0.0749,,,,2218800,Brookline College-Phoenix,Phoenix,AZ,www.brooklinecollege.edu,3,33.5254,-112.1501
83,1,0.8023,500.0,620.0,520.0,650.0,,,11480.0,,0.0,0.014,0.0171,0.0049,0.0508,0.0,0.0273,0.0,0.0494,0.0669,0.0002,0.0152,0.0232,0.013,0.0284,0.0004,0.0,0.0746,0.0111,0.0,0.0691,0.0256,0.0086,0.0,0.0091,0.0,0.0558,0.0,0.0,0.1025,0.0,0.0,0.0,0.0,0.0741,0.0118,0.2316,0.0156,38480.0,0.5755,0.0398,0.1853,0.0677,0.0136,0.0025,0.0376,0.0715,0.0066,,,,108100,Arizona State University-Tempe,Tempe,AZ,www.asu.edu/,4,33.4219,-111.94
84,1,,,,,,,,9095.0,,0.0018,0.0024,0.0012,0.0,0.0035,0.0012,0.0129,0.0018,0.0382,0.0018,0.0118,0.0024,0.0059,0.0082,0.0041,0.3778,0.0,0.0112,0.0029,0.0,0.0,0.0,0.0018,0.0,0.0035,0.0,0.0,0.0482,0.0,0.0229,0.1874,0.0341,0.0047,0.0,0.01,0.1563,0.0411,0.0012,7442.0,0.1892,0.0325,0.6517,0.0106,0.0114,0.0035,0.0008,0.072,0.0282,,,,107100,Arizona Western College,Yuma,AZ,www.azwestern.edu,2,32.6893,-114.496
85,1,0.7692,483.0,600.0,500.0,630.0,480.0,590.0,13617.0,,0.0182,0.0119,0.0172,0.008,0.0436,0.0,0.0123,0.0,0.0502,0.052,0.0097,0.0271,0.0268,0.0,0.0313,0.0,0.0,0.0984,0.0126,0.0,0.0561,0.0,0.0137,0.0,0.0254,0.0038,0.0827,0.0,0.0223,0.091,0.0,0.0,0.0,0.0,0.0517,0.0531,0.162,0.0188,31399.0,0.5464,0.0333,0.2444,0.0561,0.0106,0.0021,0.0417,0.055,0.0104,,,,108300,University of Arizona,Tucson,AZ,www.arizona.edu,4,32.2321,-110.9508
86,3,,,,,,,,,46298.0,0.0,0.0,0.087,0.0,0.0652,0.1087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7391,0.0,0.0,0.0,216.0,0.5324,0.0648,0.287,0.0093,0.0509,0.0,0.0,0.0,0.0556,,,,2491500,Southwest University of Visual Arts-Tucson,Tucson,AZ,www.suva.edu,3,32.2524,-110.9273
87,3,,,,,,,,,13635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.6637,0.0531,0.1858,0.0044,0.0133,0.0133,0.0531,0.0,0.0133,,,,2561900,Brillare Hairdressing Academy,Scottsdale,AZ,www.brillare.com/,1,33.624,-111.9255
88,1,,,,,,,,4310.0,,0.0063,0.0,0.0,0.0,0.0,0.0027,0.0619,0.0117,0.0206,0.0,0.0152,0.0,0.1193,0.0,0.0,0.2502,0.0,0.0018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0296,0.0,0.0,0.1444,0.0143,0.0448,0.0179,0.0,0.2395,0.0197,0.0,5462.0,0.4713,0.0751,0.2697,0.0157,0.048,0.0048,0.0368,0.0029,0.0758,,,,728300,Central Arizona College,Coolidge,AZ,www.centralaz.edu,2,32.9571,-111.6525
89,3,,,,,,,,,19957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0717,0.0,0.0404,0.0,0.13,0.0,0.0,0.0359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0224,0.0,0.0,0.0,0.0,0.0,0.1525,0.0,0.0,0.0,0.0,0.0,0.0,0.0179,0.417,0.1121,0.0,684.0,0.3596,0.1228,0.4137,0.0175,0.0658,0.0029,0.0,0.0,0.0175,,,,4051325,Brown Mackie College-Tucson,Tucson,AZ,www.brownmackie.edu,3,32.2367,-110.8951
